tconst;title;primaryTitle;startYear;genres;production_countries;popularity;poster_path;actors;directors;averageRating;numVotes;combined_features;index
tt27547378;Common Ground;Common Ground;2023;Documentary;Mexico, United States of America;4.238;/3RUzDVhZJzFXNyD9fNDTochb7oN.jpg;Laura Dern, Woody Harrelson;Joshua Tickell, Rebecca Harrell Tickell;8.2;115;Common Ground Documentary Laura Dern, Woody Harrelson Joshua Tickell, Rebecca Harrell Tickell;63
tt10843712;Five Years North;Five Years North;2020;Documentary;Guatemala, United States of America;1.56;/zkzqLH6aSNZhJl0RPDUIBYAFh8U.jpg;;Zach Ingrasci, Chris Temple;8.2;91;Five Years North Documentary  Zach Ingrasci, Chris Temple;64
tt11396282;The Trial;The Trial;2023;Documentary;Argentina, France, Italy, Norway;1.255;/oB9grYlWPzlnJGBhHSs6w0GcDOT.jpg;;Ulises de la Orden;8.2;91;The Trial Documentary  Ulises de la Orden;65
tt11206854;The Guardian of Memory;The Guardian of Memory;2019;Documentary;Mexico;0.6;/1SDOQecEbwpFl4G7xsJiX42LTMX.jpg;Carlos Spector;Marcela Arteaga;8.2;79;The Guardian of Memory Documentary Carlos Spector Marcela Arteaga;66
tt13422364;Throw Everything Into Play;Throw Everything Into Play;2020;Thriller;Mexico;1.116;/zTr37M2yUB4WYDkxWmjmxmVV4Gg.jpg;Luis Alberti, Leonardo Alonso, Beto Benites, Mónica Del Carmen, Ruth Escamilla, Emanuel Torres Feria, Dagoberto Gama, Mario Alberto Garcia, Mercedes Hernández, Herza López;Alfredo Marron;8.2;72;Throw Everything Into Play Thriller Luis Alberti, Leonardo Alonso, Beto Benites, Mónica Del Carmen, Ruth Escamilla, Emanuel Torres Feria, Dagoberto Gama, Mario Alberto Garcia, Mercedes Hernández, Herza López Alfredo Marron;67
tt9089416;Free Color;Free Color;2020;Documentary;Venezuela;0.853;/ea87PB7drUkcDh66zhbTPTvAfgT.jpg;;Alberto Arvelo;8.2;43;Free Color Documentary  Alberto Arvelo;68
tt13498284;On the Other Side;On the Other Side;2021;Documentary;Colombia, Spain;0.6;/hVO3UILMJGGGrSce5CiVtBZcWBl.jpg;Iván Guarnizo, Pepeto Guarnizo, Güérima;Iván Guarnizo;8.2;40;On the Other Side Documentary Iván Guarnizo, Pepeto Guarnizo, Güérima Iván Guarnizo;69
tt5656926;Favio: Chronicle of a Director;Favio: Chronicle of a Director;2016;Documentary;Argentina;0.6;/8CF4lREoa5zAjqDrtGyUMwduKrT.jpg;Luis Ferrando;Alejandro Venturini;8.2;35;Favio: Chronicle of a Director Documentary Luis Ferrando Alejandro Venturini;70
tt3621718;Cherry Red Kiss;Cherry Red Kiss;2014;Comedy,Romance;Mexico;0.6;/kOJlGj9iSEwdOxTT5QPlOc2VBFh.jpg;Sarah Fontenot, Eric Connelly, Aaron Penney, Cullen G. Chambers, Jeri Wingo, Maryam Hajibeigi, Anika Norrgard, Josh Puga, Annie Read, Sarah Young;Gonzalo Gonzalez;8.2;25;Cherry Red Kiss Comedy,Romance Sarah Fontenot, Eric Connelly, Aaron Penney, Cullen G. Chambers, Jeri Wingo, Maryam Hajibeigi, Anika Norrgard, Josh Puga, Annie Read, Sarah Young Gonzalo Gonzalez;71
tt3282894;The Legend of Tayos;The Legend of Tayos;2021;Documentary;Ecuador;0.6;/mDjMxVtWOSTdv9gWS0QbcwoMz8t.jpg;Bettina Allen, Débora Goldstern;Galo Semblantes;8.2;21;The Legend of Tayos Documentary Bettina Allen, Débora Goldstern Galo Semblantes;72
tt14211072;To See You Again;To See You Again;2021;Documentary;Mexico;0.6;/o9stY7Oq8yZpr1lgg5h1Iq8ZVTI.jpg;;Carolina Corral;8.2;19;To See You Again Documentary  Carolina Corral;73
tt10684352;Paper Boats;Paper Boats;2019;Comedy,Drama;Mexico, United States of America;0.716;/bimZOHs7yYP01Gios9G0zsdWBVE.jpg;Pedro Damián, Lior Alexander, Max Levi, Alexandra Melkman, Fiona Osio, Isabella Sky;Yago Muñoz;8.2;14;Paper Boats Comedy,Drama Pedro Damián, Lior Alexander, Max Levi, Alexandra Melkman, Fiona Osio, Isabella Sky Yago Muñoz;74
tt1554519;Mi Chacra;Mi Chacra;2009;Documentary;Peru, United States of America;0.6;/wReJE8OYOAnpDcnGMYRzKgfQeyk.jpg;;Jason Burlage;8.2;14;Mi Chacra Documentary  Jason Burlage;75
tt1686674;El field.;El field.;2011;Documentary,History,Music;Mexico;0.6;/CG5igpKc5Sv1bXfOloc1d4eG1z.jpg;;Daniel Rosas;8.2;13;El field. Documentary,History,Music  Daniel Rosas;76
tt13812056;Beauty on the Wing: Life Story of the Monarch Butterfly;Beauty on the Wing: Life Story of the Monarch Butterfly;2020;Documentary;Mexico, United States of America;0.6;/wvXpsDvaDZR73UYbhNwJMK8bNoz.jpg;;Kim Smith;8.2;9;Beauty on the Wing: Life Story of the Monarch Butterfly Documentary  Kim Smith;77
tt3011894;Wild Tales;Wild Tales;2014;Comedy,Drama,Thriller;Argentina, Spain;15.063;/pvSty5MCAxdj8LlAEXCDfM1YNOl.jpg;Darío Grandinetti, María Marull, Mónica Villa, Diego Starosta, Marcelo Frasca, Lucila Mangone, María Laura Caccamo, Carlos Alberto Vavassori, Pablo Machado, Horacio Vay;Damián Szifron;8.1;221341;Wild Tales Comedy,Drama,Thriller Darío Grandinetti, María Marull, Mónica Villa, Diego Starosta, Marcelo Frasca, Lucila Mangone, María Laura Caccamo, Carlos Alberto Vavassori, Pablo Machado, Horacio Vay Damián Szifron;78
tt0055601;Viridiana;Viridiana;1961;Drama;Spain, Mexico;10.236;/yFnUCrPY3ffjkqOkOupLro3sO7X.jpg;Silvia Pinal, Francisco Rabal, Fernando Rey, José Calvo, Margarita Lozano, José Manuel Martín, Victoria Zinny, Luis Heredia, Joaquín Roa, Lola Gaos;Luis Buñuel;8.1;26519;Viridiana Drama Silvia Pinal, Francisco Rabal, Fernando Rey, José Calvo, Margarita Lozano, José Manuel Martín, Victoria Zinny, Luis Heredia, Joaquín Roa, Lola Gaos Luis Buñuel;79
tt2700330;The Two Escobars;The Two Escobars;2010;Biography,Documentary,Sport;Colombia;2.498;/qYnslGb1D0JgYLQYiwPqQ2ojQDv.jpg;;Jeff Zimbalist, Michael Zimbalist;8.1;2270;The Two Escobars Biography,Documentary,Sport  Jeff Zimbalist, Michael Zimbalist;80
tt0072685;The Battle of Chile: Part I;The Battle of Chile: Part I;1975;Documentary,History;Chile, France, Cuba, Venezuela;3.499;/apGBKILHKQB1bCpDGbEfnsZmWBJ.jpg;Abilio Fernández;Patricio Guzmán;8.1;1647;The Battle of Chile: Part I Documentary,History Abilio Fernández Patricio Guzmán;81
tt0350720;City of God;City of God;1997;Drama;Argentina;1.627;/2B0vK6J3Q71TX4oFOFKDXC3UfJ.jpg;Mabel Dai, Gustavo Domínguez, Omar Fanucci, Gabriela Salas;Víctor González;8.1;425;City of God Drama Mabel Dai, Gustavo Domínguez, Omar Fanucci, Gabriela Salas Víctor González;82
tt10788798;The Lost Pyramid;The Lost Pyramid;2019;Adventure,Documentary;Guatemala, United States of America;0.6;/o7SJxQFIUQpVXBd4NNUIAtODbhI.jpg;;Thomas Brag, Ammar Kandil;8.1;179;The Lost Pyramid Adventure,Documentary  Thomas Brag, Ammar Kandil;83
tt0042396;One Day of Life;One Day of Life;1950;Drama,Romance,War;Mexico;0.817;/joDDRPD2BHm2A27aEYq9jqHACXX.jpg;Columba Domínguez, Roberto Cañedo, Fernando Fernández, Rosaura Revueltas, Eduardo Arozamena, Julio Villarreal, Arturo Soto Rangel, José Torvay, Jaime Fernández, Agustín Fernández;Emilio Fernández;8.1;170;One Day of Life Drama,Romance,War Columba Domínguez, Roberto Cañedo, Fernando Fernández, Rosaura Revueltas, Eduardo Arozamena, Julio Villarreal, Arturo Soto Rangel, José Torvay, Jaime Fernández, Agustín Fernández Emilio Fernández;84
tt12600214;Mambo Man;Mambo Man;2020;Drama;Cuba, United Kingdom;0.62;/i8I90j13FT4c26yQUppn5jfGWd7.jpg;Idolka de Erbiti, Yudexi De La Torre Mesa, Mo Fini, Julio Cesar Llamos, Héctor Noas, Alejandro Palomino, David Pérez;;8.1;102;Mambo Man Drama Idolka de Erbiti, Yudexi De La Torre Mesa, Mo Fini, Julio Cesar Llamos, Héctor Noas, Alejandro Palomino, David Pérez ;85
tt5806562;Foreign Wars;Foreign Wars;2016;Documentary;Colombia, United States of America;1.279;/vxw5QNA2kYGkxrjJzghC9qyvAX1.jpg;;Carlos Moreno;8.1;71;Foreign Wars Documentary  Carlos Moreno;86
tt5639696;Still Here;Still Here;2016;Documentary;Spain, Mexico;0.6;/48Phzw8BRlvMF4k2R1nr6aLv8Q5.jpg;;Lorenzo Hagerman;8.1;67;Still Here Documentary  Lorenzo Hagerman;87
tt3088372;The Dust on Our Feet;The Dust on Our Feet;2013;Documentary,Drama;Honduras, United States of America;0.6;/i9yMIjJUQNeLivaDAphD8ozQooy.jpg;;J.J. Starr;8.1;18;The Dust on Our Feet Documentary,Drama  J.J. Starr;88
tt6021308;In exile: a family film;In exile: a family film;2017;Documentary;Mexico;0.6;/w0OK69aYJtiGVbRmqB9cqcdugT1.jpg;;Juan Francisco Urrusti;8.1;18;In exile: a family film Documentary  Juan Francisco Urrusti;89
tt1856101;Blade Runner 2049;Blade Runner 2049;2017;Action,Drama,Mystery;Canada, Hungary, Mexico, Spain, United Kingdom, United States of America;70.54;/gajva2L0rPYkEWjzgFlBXCAVBE5.jpg;Harrison Ford, Ryan Gosling, Ana de Armas, Dave Bautista, Robin Wright, Mark Arnold, Vilma Szécsi, Wood Harris, David Dastmalchian, Tómas Lemarquis;Denis Villeneuve;8.0;687047;Blade Runner 2049 Action,Drama,Mystery Harrison Ford, Ryan Gosling, Ana de Armas, Dave Bautista, Robin Wright, Mark Arnold, Vilma Szécsi, Wood Harris, David Dastmalchian, Tómas Lemarquis Denis Villeneuve;90
tt0245712;Amores Perros;Amores Perros;2000;Drama,Thriller;Mexico;26.344;/vV4vlD4ool5JSsS1rB82qjCF6z8.jpg;Emilio Echevarría, Gael García Bernal, Goya Toledo, Álvaro Guerrero, Vanessa Bauche, Jorge Salinas, Marco Pérez, Rodrigo Murray, Humberto Busto, Gerardo Campbell;Alejandro G. Iñárritu;8.0;256279;Amores Perros Drama,Thriller Emilio Echevarría, Gael García Bernal, Goya Toledo, Álvaro Guerrero, Vanessa Bauche, Jorge Salinas, Marco Pérez, Rodrigo Murray, Humberto Busto, Gerardo Campbell Alejandro G. Iñárritu;91
tt0083946;Fitzcarraldo;Fitzcarraldo;1982;Adventure,Drama;Germany, Peru;10.045;/oBCnYEKcg1rMhr5JjDnrRpilvDd.jpg;Klaus Kinski, Claudia Cardinale, José Lewgoy, Miguel Ángel Fuentes, Paul Hittscher, Huerequeque Enrique Bohorquez, Grande Otelo, Peter Berling, David Pérez Espinosa, Milton Nascimento;Werner Herzog;8.0;39550;Fitzcarraldo Adventure,Drama Klaus Kinski, Claudia Cardinale, José Lewgoy, Miguel Ángel Fuentes, Paul Hittscher, Huerequeque Enrique Bohorquez, Grande Otelo, Peter Berling, David Pérez Espinosa, Milton Nascimento Werner Herzog;92
tt0089108;Waiting for the Hearse;Waiting for the Hearse;1985;Comedy;Argentina;7.098;/qkSThbNiC6kimvLlWrgeTNYLCeq.jpg;Luis Brandoni, China Zorrilla, Antonio Gasalla, Julio De Grazia, Betiana Blum, Mónica Villa, Juan Manuel Tenuta, Andrea Tenuta, Cecilia Rossetto, Enrique Pinti;Alejandro Doria;8.0;7547;Waiting for the Hearse Comedy Luis Brandoni, China Zorrilla, Antonio Gasalla, Julio De Grazia, Betiana Blum, Mónica Villa, Juan Manuel Tenuta, Andrea Tenuta, Cecilia Rossetto, Enrique Pinti Alejandro Doria;93
tt0098214;Red Dawn;Red Dawn;1990;Drama,Thriller;Mexico;9.227;/iM6w5hUnxUAeRkDC4bYaGmD96nl.jpg;Héctor Bonilla, María Rojo, Jorge Fegán, Ademar Arau, Demián Bichir, Bruno Bichir, Marta Aura, Eduardo Palomo, Carlos Cardán, Leonor Bonilla;Jorge Fons;8.0;2118;Red Dawn Drama,Thriller Héctor Bonilla, María Rojo, Jorge Fegán, Ademar Arau, Demián Bichir, Bruno Bichir, Marta Aura, Eduardo Palomo, Carlos Cardán, Leonor Bonilla Jorge Fons;94
tt1157720;Stranded;Stranded;2007;Documentary;Argentina, France, Spain, United States of America;2.353;/3Uu9M1y36vI727Ec2oDMeS3V3Ys.jpg;;Gonzalo Arijon;8.0;1501;Stranded Documentary  Gonzalo Arijon;95
tt22797706;Project Iceman;Project Iceman;2022;Documentary;Antarctica, Argentina, Denmark, Greenland, Iceland, Svalbard & Jan Mayen Islands, United States of America;2.051;/dbyW7ODAVQ3fK3tsR5iOIs4NVxb.jpg;Anders Hofman, Ammar Kandil, Anthon Hofman Laursen, Phil Wickens, Jan Bue Laumark, Cory S. Martin, Nicklas Kold Nagel, Herman Berger, Amalie Bryde, James Lawrence;Ammar Kandil;8.0;1454;Project Iceman Documentary Anders Hofman, Ammar Kandil, Anthon Hofman Laursen, Phil Wickens, Jan Bue Laumark, Cory S. Martin, Nicklas Kold Nagel, Herman Berger, Amalie Bryde, James Lawrence Ammar Kandil;96
tt0093181;Hero: The Official Film of the 1986 FIFA World Cup;Hero: The Official Film of the 1986 FIFA World Cup;1986;Documentary,Sport;Mexico, United Kingdom;1.722;/xPXXWKSgHzVYYVsLyz5L531dmWm.jpg;;Tony Maylam;8.0;674;Hero: The Official Film of the 1986 FIFA World Cup Documentary,Sport  Tony Maylam;97
tt0144829;One Hundred Children Waiting for a Train;One Hundred Children Waiting for a Train;1988;Documentary;Chile;0.988;/i4gWxNamkmODDAujxk6LiiY4JI4.jpg;;Ignacio Agüero;8.0;313;One Hundred Children Waiting for a Train Documentary  Ignacio Agüero;98
tt4022534;All of Me;All of Me;2014;Biography,Documentary;Mexico;0.6;/xBGYuXJHdY7MTNQdfslwdvUbYy9.jpg;;Arturo González Villaseñor;8.0;271;All of Me Biography,Documentary  Arturo González Villaseñor;99
tt5069092;Yasuni Man;Yasuni Man;2017;Adventure,Documentary,Drama;Ecuador, Spain, United States of America;2.048;/mXUgkprRaazdCnWalgdT7q3kpQH.jpg;Otobo Baihua, Ryan Killackey;Ryan Killackey;8.0;146;Yasuni Man Adventure,Documentary,Drama Otobo Baihua, Ryan Killackey Ryan Killackey;100
tt2099588;With My Heart in Yambo;With My Heart in Yambo;2011;Documentary;Ecuador;0.84;/b4NLaRk4uZG0K6sRBdSBaCIsESb.jpg;;María Fernanda Restrepo;8.0;130;With My Heart in Yambo Documentary  María Fernanda Restrepo;101
tt0479713;My Life Inside;My Life Inside;2007;Documentary;Mexico;1.152;/cOxzAHbpmdroGlC5aiEcQ2RXaa5.jpg;;Lucía Gajá;8.0;123;My Life Inside Documentary  Lucía Gajá;102
tt4050462;World of Death;World of Death;2016;Comedy,Horror,Sci-Fi;Mexico;0.67;/sX0xUMcK8eGgm9fWEg83MuugJ8j.jpg;Brandon Hunt, Morgan Finley King, Jeremy Koerner, Clayton Traylor, Tina Thomas, Eri Akita, Bianca Allaine, Cooper Bibaud, Shotzi Blackheart, Samantha Bowdren;Matthew R. Corbett, Allan Harvey, Nigel Jones, Brian Lockyer;8.0;97;World of Death Comedy,Horror,Sci-Fi Brandon Hunt, Morgan Finley King, Jeremy Koerner, Clayton Traylor, Tina Thomas, Eri Akita, Bianca Allaine, Cooper Bibaud, Shotzi Blackheart, Samantha Bowdren Matthew R. Corbett, Allan Harvey, Nigel Jones, Brian Lockyer;103
tt1144544;A Federal Case;A Federal Case;2008;Action,Drama,Family;Mexico;0.6;/mGlYS6BkZAlEGQubuzjUWKXBzyh.jpg;Amanda Akers, Dave Amyx, Kayla Baker, San Banarje, Donald Barnes, Brandon Belknap, Jason Bell, Catherine Burdett, Sandra Campbell, Joseph Cintron;Trisha Ray;8.0;77;A Federal Case Action,Drama,Family Amanda Akers, Dave Amyx, Kayla Baker, San Banarje, Donald Barnes, Brandon Belknap, Jason Bell, Catherine Burdett, Sandra Campbell, Joseph Cintron Trisha Ray;104
tt29921786;The Day Everything Changed;The Day Everything Changed;2024;Action,Thriller;Mexico;0.6;/zTwEpMl5ouq3pdVZl5Akld3cqhb.jpg;Luis Arrieta, Luis Alberti, Gabriela Cartol, Diego Martínez Villa, Geraldine Galván, Norman Delgadillo, Johan Delgar, Bere Becerra, Amaranta Caravantes, Miguel Castro;Javier Colinas;8.0;72;The Day Everything Changed Action,Thriller Luis Arrieta, Luis Alberti, Gabriela Cartol, Diego Martínez Villa, Geraldine Galván, Norman Delgadillo, Johan Delgar, Bere Becerra, Amaranta Caravantes, Miguel Castro Javier Colinas;105
tt5158506;Violetta: The Journey;Violetta: The Journey;2015;Documentary,Music;Argentina, Italy, United Kingdom;2.434;/qgHM2WwtCVG49vgjYJkTp9Wcf7k.jpg;;Christian Biondani, Dimitris Statiris;8.0;69;Violetta: The Journey Documentary,Music  Christian Biondani, Dimitris Statiris;106
tt0284935;Manhunt;Manhunt;2002;Action,Drama,Thriller;Argentina;0.717;/umB8EHXZuDav83943YIRybRl4GB.jpg;Luis Luque, Claribel Medina, Juan Palomino, Matías Sansone, Carlos Leyes, Pochi Ducasse, Fernando Díaz, Horacio Erman, Bernardo Forteza, Carlos Galettini;Ezio Massa;8.0;50;Manhunt Action,Drama,Thriller Luis Luque, Claribel Medina, Juan Palomino, Matías Sansone, Carlos Leyes, Pochi Ducasse, Fernando Díaz, Horacio Erman, Bernardo Forteza, Carlos Galettini Ezio Massa;107
tt4082370;Time Suspended;Time Suspended;2015;Crime,Documentary,Drama;Argentina, Mexico;0.6;/pitoJ1MTdc8FSNBdNstWnPiazMz.jpg;Natalia Bruschtein;Natalia Bruschtein;8.0;46;Time Suspended Crime,Documentary,Drama Natalia Bruschtein Natalia Bruschtein;108
tt4649242;The Silence of the River;The Silence of the River;2015;Drama;Colombia, France, Uruguay;0.6;/5Sd9j534SXVcMM8PAHwYf4eFCZU.jpg;Alberto Cardeño, Jhonny Forero, Victoria Hernandez, Hernán Méndez;Carlos Tribiño Mamby;8.0;46;The Silence of the River Drama Alberto Cardeño, Jhonny Forero, Victoria Hernandez, Hernán Méndez Carlos Tribiño Mamby;109
tt10433620;Silvia;Silvia;2018;Documentary;Argentina, Chile;0.97;/d0MjXcN54nXqK9hcuMFfDjgslmw.jpg;;María Silvia Esteve;8.0;42;Silvia Documentary  María Silvia Esteve;110
tt17065440;Boca Chica;Boca Chica;2023;Drama;Dominican Republic;0.821;/hTSNKByRTLzEuIyUTEZASGuX1eV.jpg;Scarlet Camilo, Lia Chapman, Jean Cruz, Richarson Díaz, Cindy Lou Howard, Juan Hughes, Charles Mendoza, Eliseo Antonio Paredes, Sterlyn Ramírez, Xiomara Rodríguez;Gabriella A. Moses;8.0;29;Boca Chica Drama Scarlet Camilo, Lia Chapman, Jean Cruz, Richarson Díaz, Cindy Lou Howard, Juan Hughes, Charles Mendoza, Eliseo Antonio Paredes, Sterlyn Ramírez, Xiomara Rodríguez Gabriella A. Moses;111
tt18935028;Powerlands;Powerlands;2022;Documentary;Mexico, Philippines, United States of America;0.625;/aGhHAjqrIZZLiQNkZiUKY3yKRX8.jpg;;Camille Manybeads Tso;8.0;11;Powerlands Documentary  Camille Manybeads Tso;112
tt8899108;Coming Home;Coming Home;2019;Documentary;Argentina, Italy, Sudan;0.6;/tbfDdNuge5Llk3GGWvMNmvzL3Ab.jpg;;Ricardo Preve;8.0;11;Coming Home Documentary  Ricardo Preve;113
tt4197582;Remedios Varo: Mystery and Revelation;Remedios Varo: Mystery and Revelation;2013;Documentary;Spain, Mexico;0.6;/6GzNgp6ZvDIlLf1GHnad9Uc65me.jpg;Begoña Isbert;Tufic Makhlouf;8.0;10;Remedios Varo: Mystery and Revelation Documentary Begoña Isbert Tufic Makhlouf;114
tt0442035;Chagas, un mal escondido;Chagas, un mal escondido;2005;Documentary;Argentina, France, United States of America;0.6;/lkLJcSBUC8It0bJMJDGle0wupRw.jpg;;Ricardo Preve;8.0;9;Chagas, un mal escondido Documentary  Ricardo Preve;115
tt0168629;Dancer in the Dark;Dancer in the Dark;2000;Crime,Drama,Musical;Argentina, Denmark, Finland, France, Germany, Iceland, Italy, Netherlands, Norway, Sweden, United Kingdom, United States of America;18.067;/8Wdd3fQfbbQeoSfWpHrDfaFNhBU.jpg;Björk, Catherine Deneuve, David Morse, Peter Stormare, Joel Grey, Cara Seymour, Vladica Kostic, Jean-Marc Barr, Vincent Paterson, Siobhan Fallon Hogan;Lars von Trier;7.9;118439;Dancer in the Dark Crime,Drama,Musical Björk, Catherine Deneuve, David Morse, Peter Stormare, Joel Grey, Cara Seymour, Vladica Kostic, Jean-Marc Barr, Vincent Paterson, Siobhan Fallon Hogan Lars von Trier;116
tt0083702;Burden of Dreams;Burden of Dreams;1982;Documentary;Peru, United States of America;6.269;/qJuD9yZ7Mn9QCVqKO9WarNNYo4R.jpg;Klaus Kinski, Claudia Cardinale, Jason Robards, Mick Jagger;Les Blank;7.9;8347;Burden of Dreams Documentary Klaus Kinski, Claudia Cardinale, Jason Robards, Mick Jagger Les Blank;117
tt0045361;El;El;1953;Drama,Romance;Mexico;7.617;/yaTI9GxxWREmQgMTIGquO0BXSJn.jpg;Arturo de Córdova, Delia Garcés, Aurora Walker, Carlos Martínez Baena, Manuel Dondé, Rafael Banquells, Fernando Casanova, José Pidal, Roberto Meyer, Luis Beristáin;Luis Buñuel;7.9;6662;El Drama,Romance Arturo de Córdova, Delia Garcés, Aurora Walker, Carlos Martínez Baena, Manuel Dondé, Rafael Banquells, Fernando Casanova, José Pidal, Roberto Meyer, Luis Beristáin Luis Buñuel;118
tt7609436;Armed to the Teeth;Armed to the Teeth;2018;Crime,Documentary,Thriller;Mexico;2.585;/n3akk93FMnTiB1xFp8UnO10OjBq.jpg;;Alberto Arnaut Estrada;7.9;753;Armed to the Teeth Crime,Documentary,Thriller  Alberto Arnaut Estrada;119
tt0110894;The Beginning and the End;The Beginning and the End;1993;Drama;Mexico;1.392;/5ZGl2IsDPla49JbHznr9Ks8KJYD.jpg;Ernesto Laguardia, Julieta Egurrola, Blanca Guerra, Verónica Merchant, Bruno Bichir, Alberto Estrella, Alonso Echánove, Lucía Muñoz, Luis Felipe Tovar, Julián Pastor;Arturo Ripstein;7.9;483;The Beginning and the End Drama Ernesto Laguardia, Julieta Egurrola, Blanca Guerra, Verónica Merchant, Bruno Bichir, Alberto Estrella, Alonso Echánove, Lucía Muñoz, Luis Felipe Tovar, Julián Pastor Arturo Ripstein;120
tt13762624;Chacaleria;Chacaleria;2024;Crime,Thriller;Panama;0.6;/fHbYjD625PoRiFDHzmlfeaawvCm.jpg;Juliette Roy, Elmis Castillo, Abdiel Tapia, Ryan Stone, Gurjit Singh, Arvejita, Miguel Ángel Oyola, Rogelio Pineda, Yacira Gamarra Vergara, Monica Baré Diaz;Gurnir Singh;7.9;155;Chacaleria Crime,Thriller Juliette Roy, Elmis Castillo, Abdiel Tapia, Ryan Stone, Gurjit Singh, Arvejita, Miguel Ángel Oyola, Rogelio Pineda, Yacira Gamarra Vergara, Monica Baré Diaz Gurnir Singh;121
tt1223450;Luca;Luca;2008;Documentary,Musical;Argentina;0.979;/ouMO9lHQHDdWdftZFagKLr5BSM.jpg;;Rodrigo Espina;7.9;134;Luca Documentary,Musical  Rodrigo Espina;122
tt7238368;The Sower;The Sower;2018;Documentary;Mexico;0.737;/q2t1mrDQim0POoACAJoVi12SSrM.jpg;;Melissa Elizondo Moreno;7.9;119;The Sower Documentary  Melissa Elizondo Moreno;123
tt11593986;A Mother;A Mother;2020;Drama;Argentina, Colombia;0.6;/pSHgpiIa0ek8P92OpMHtHwu2PXw.jpg;Eva Bianco, Alberto Cardeño, José Restrepo, Marcela Valencia, Cristina Zuleta;Diógenes Cuevas;7.9;66;A Mother Drama Eva Bianco, Alberto Cardeño, José Restrepo, Marcela Valencia, Cristina Zuleta Diógenes Cuevas;124
tt0184838;The Octopussy;The Octopussy;1948;Drama;Argentina;1.186;/cdHluXeIOGZdfwr0Z3ThN40yw8q.jpg;Olga Zubarry, Roberto Escalada, Nicolás Fregues, Carlos Thompson, Ivonne Lescaut, Beba Bidart, Mabel Dorán, Henrique Beltrao, Eduardo Adrián, Eduardo Farrell;Carlos Hugo Christensen;7.9;62;The Octopussy Drama Olga Zubarry, Roberto Escalada, Nicolás Fregues, Carlos Thompson, Ivonne Lescaut, Beba Bidart, Mabel Dorán, Henrique Beltrao, Eduardo Adrián, Eduardo Farrell Carlos Hugo Christensen;125
tt1712517;The Chilean Building;The Chilean Building;2010;Biography,Documentary,Drama;Chile;0.6;/jsgbkKfRyoX0ERu862EnOXU21p7.jpg;;Macarena Aguilo;7.9;53;The Chilean Building Biography,Documentary,Drama  Macarena Aguilo;126
tt3501768;Goshen Film;Goshen Film;2015;Documentary;Mexico, United States of America;0.6;/uAC1QDv1cp57zuOk0m18uboORb0.jpg;;Dana Erin Richardson, Sarah Zentz;7.9;37;Goshen Film Documentary  Dana Erin Richardson, Sarah Zentz;127
tt1267378;Postales;Postales;2010;Adventure,Drama,Family;Peru, United States of America;0.6;/mK0uDplu30H5QhaY78zeMK5LxiZ.jpg;Guimel Soria Martinez, Nadia Alexander, Alan Cuba, Megan Tusing, Ed Trucco, Annie Kozuch, Humberto Chaparro, Esidora Estrada Bolanos, Froilin Huallpa, William Huanca Pimac;Josh Hyde;7.9;36;Postales Adventure,Drama,Family Guimel Soria Martinez, Nadia Alexander, Alan Cuba, Megan Tusing, Ed Trucco, Annie Kozuch, Humberto Chaparro, Esidora Estrada Bolanos, Froilin Huallpa, William Huanca Pimac Josh Hyde;128
tt9646930;Motherload;Motherload;2019;Biography,Documentary,History;Australia, Germany, Ghana, Nicaragua, United Kingdom, United States of America;0.6;/u4lshRhBoWy4FVdBxx5lngmtGDq.jpg;;Liz Canning;7.9;29;Motherload Biography,Documentary,History  Liz Canning;129
tt13374836;Los Hermanos/the Brothers;Los Hermanos/the Brothers;2020;Documentary;Cuba, United States of America;1.4;/bhCeJ3tuSlOOYuslPgqabYk8BlN.jpg;;Marcia Jarmel, Ken Schneider;7.9;28;Los Hermanos/the Brothers Documentary  Marcia Jarmel, Ken Schneider;130
tt6815366;When the Bull Cried;When the Bull Cried;2017;Documentary;Belgium, Bolivia;0.6;/z4MYpB2S192YHyzCbpnjxFTXf0A.jpg;;Bart Goossens, Karen Vazquez Guadarrama;7.9;25;When the Bull Cried Documentary  Bart Goossens, Karen Vazquez Guadarrama;131
tt14687306;María Luisa Bemberg: The Echo of My Voice;María Luisa Bemberg: The Echo of My Voice;2021;Biography,Documentary;Argentina;0.914;/plU3HCx5rjZvDadqtZFjwbsFktw.jpg;;Alejandro Maci;7.9;23;María Luisa Bemberg: The Echo of My Voice Biography,Documentary  Alejandro Maci;132
tt9618098;Courage;Courage;2022;Drama;Mexico;0.6;/jYrfnDxOUNmLpy9xZhpYiFC1RW0.jpg;Marta Aura, Simón Guevara, Fernando Becerril, Esteban Soberanes, María Aura, María de la Luz Zendejas, Álvaro Marenco, Rodolfo Arias, Pilar Padilla, Héctor Sandoval;Rubén Rojo Aura;7.9;17;Courage Drama Marta Aura, Simón Guevara, Fernando Becerril, Esteban Soberanes, María Aura, María de la Luz Zendejas, Álvaro Marenco, Rodolfo Arias, Pilar Padilla, Héctor Sandoval Rubén Rojo Aura;133
